level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
160,340,10455677,51,104582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,960,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,0.6458333333333333,0,0.17389813739634405,0.3,0.6
162,346,10455677,54,104582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,1056,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,0.0,0,0.17389813739634405,0.3,0.6
164,348,10455677,55,104582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,1088,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,0.0,0,0.17389813739634405,0.3,0.6
166,352,10455677,57,104582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,1152,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,0.0,0,0.17389813739634405,0.3,0.6
168,356,10455677,59,104582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,1216,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,0.0,0,0.17389813739634405,0.3,0.6
170,358,10455677,60,104582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,1248,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,0.0,0,0.17389813739634405,0.3,0.6
121,241,10455677,1,567793,Absent,16,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,24,8,Unicorn_Absent,-1,-1,9,24,0.95,14.0,1.0,47.0,0.0,0.609375,,0.30119421191220214,,,,,,0.3,0.6
123,245,10455677,3,567793,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,87,1.0,32.0,0.2777777777777778,33.0,0.0,0.515625,LEFT,0.18818508442027443,0.95,1.0,0.0,8,0.30119421191220214,0.3,0.6
125,247,10455677,4,567793,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,23,9,Unicorn_Absent,-1,-1,5,110,0.94375,32.0,1.0,39.0,0.0,0.46875,LEFT,0.18818508442027443,1.0,0.2777777777777778,0.0,0,0.18818508442027443,0.3,0.6
127,255,10455677,8,567793,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,1,-94,0.9,64.0,0.5,64.0,0.0,0.75,ALL,0.0924417853680727,0.94375,1.0,0.0,9,0.18818508442027443,0.3,0.6
129,265,10455677,13,567793,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,-48,0.99375,4.0,0.0625,43.0,0.0,0.65625,,0.4795788659294993,0.9,0.5,0.0,16,0.0924417853680727,0.3,0.6
131,271,10455677,16,567793,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1,4,11,0.8,32.0,0.09090909090909091,32.0,0.0,0.0,UP,0.18818508442027443,0.99375,0.0625,0.0,1,0.4795788659294993,0.3,0.6
133,273,10455677,17,567793,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1,7,23,0.875,36.0,0.36,54.0,0.0,0.53125,IN,0.15734346296411772,0.8,0.09090909090909091,0.0,32,0.18818508442027443,0.3,0.6
135,279,10455677,20,567793,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,26,6,Unicorn_Absent,-1,-1,6,16,0.9625,32.0,0.36,33.0,0.0,0.421875,RIGHT,0.17389813739634405,0.875,0.36,0.0,20,0.15734346296411772,0.3,0.6
137,283,10455677,22,567793,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,32,0.9,32.0,0.3333333333333333,49.0,0.0,0.515625,UP,0.18818508442027443,0.9625,0.36,0.0,6,0.17389813739634405,0.3,0.6
139,289,10455677,25,567793,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,128,1.0,32.0,1.0,64.0,0.0,1.0,UP,0.18818508442027443,0.9,0.3333333333333333,0.0,16,0.18818508442027443,0.3,0.6
