"par","value","feval","restarts","convergence","message"
0.00694850426510605,645.994457106069,238,0,0,"Successful convergence"
0.000169449985187137,645.994457106069,238,0,0,"Successful convergence"
0.00131361320120067,645.994457106069,238,0,0,"Successful convergence"
0.00186441808466857,645.994457106069,238,0,0,"Successful convergence"
