"par","value","feval","restarts","convergence","message"
0.049645488815264,5334.27085522194,862,0,0,"Successful convergence"
0.0923820586995986,5334.27085522194,862,0,0,"Successful convergence"
0.0293937927518956,5334.27085522194,862,0,0,"Successful convergence"
0.0416503722624935,5334.27085522194,862,0,0,"Successful convergence"
129.045774127382,5334.27085522194,862,0,0,"Successful convergence"
500,5334.27085522194,862,0,0,"Successful convergence"
24.7741715984652,5334.27085522194,862,0,0,"Successful convergence"
0.0106447357333672,5334.27085522194,862,0,0,"Successful convergence"
499.876051642502,5334.27085522194,862,0,0,"Successful convergence"
0.999999999511688,5334.27085522194,862,0,0,"Successful convergence"
