index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Eta
3398,11948220,20,119455,Absent,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,127,0.975,5.0,1.0,34.0,0.0,0.46875,RS,0.975,0.11764705882352941,0.0,4,RS,10,0.5
3402,11948220,22,119455,Absent,12,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,188,1.0,11.0,0.14285714285714285,23.0,0.0,0.359375,RS,0.975,1.0,0.0,4,RS,10,0.5
3406,11948220,24,119455,Absent,42,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,243,0.96875,28.0,0.14705882352941177,32.0,0.0,0.421875,RS,1.0,0.14285714285714285,0.0,0,RS,10,0.5
3412,11948220,27,119455,Absent,42,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,132,0.96875,28.0,1.0,32.0,0.0,0.421875,RS,0.96875,0.14705882352941177,0.0,5,RS,10,0.5
3414,11948220,28,119455,Absent,42,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,159,0.96875,28.0,1.0,32.0,0.0,0.421875,RS,0.96875,1.0,0.0,5,RS,10,0.5
3416,11948220,29,119455,Absent,42,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,186,0.96875,28.0,1.0,32.0,0.0,0.421875,RS,0.96875,1.0,0.0,5,RS,10,0.5
3428,11948220,35,119455,Absent,32,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,51,0.9375,26.0,0.2558139534883721,33.0,0.0,0.359375,RS,0.96875,1.0,0.0,5,RS,10,0.5
3430,11948220,36,119455,Absent,32,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,73,0.9375,26.0,1.0,33.0,0.0,0.359375,RS,0.9375,0.2558139534883721,0.0,10,RS,10,0.5
3432,11948220,37,119455,Absent,32,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,95,0.9375,26.0,1.0,33.0,0.1550802139037433,0.359375,RS,0.9375,1.0,0.0,10,RS,10,0.5
3438,11948220,40,119455,Absent,32,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,65,0.9375,26.0,1.0,33.0,0.1550802139037433,0.359375,RS,0.9375,1.0,0.1550802139037433,10,RS,10,0.5
3456,11948220,49,119455,Absent,57,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,30,2,Unicorn_Absent,-1,-1.0,0,-289,0.9875,36.0,0.2653061224489796,38.0,0.0,0.5625,RS,0.9375,1.0,0.1550802139037433,10,RS,10,0.5
3460,11948220,51,119455,Absent,29,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,31,1,Unicorn_Absent,-1,-1.0,0,-323,0.99375,21.0,0.26666666666666666,24.0,0.0,0.359375,RS,0.9875,0.2653061224489796,0.0,2,RS,10,0.5
3462,11948220,52,119455,Absent,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,-294,0.98125,7.0,0.16666666666666666,24.0,0.10714285714285715,0.328125,RS,0.99375,0.26666666666666666,0.0,1,RS,10,0.5
3464,11948220,53,119455,Absent,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,-265,0.98125,7.0,1.0,24.0,0.10714285714285715,0.328125,RS,0.98125,0.16666666666666666,0.10714285714285715,3,RS,10,0.5
3468,11948220,55,119455,Absent,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,29,3,Unicorn_Absent,-1,-1.0,0,-206,0.98125,8.0,0.0,32.0,0.04179566563467493,0.453125,RS,0.98125,1.0,0.10714285714285715,3,RS,10,0.5
3472,11948220,57,119455,Absent,25,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,29,3,Unicorn_Absent,-1,-1.0,0,-244,0.98125,18.0,0.18181818181818182,27.0,0.04179566563467493,0.375,RS,0.98125,0.0,0.04179566563467493,3,RS,10,0.5
3476,11948220,59,119455,Absent,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,9,Unicorn_Absent,-1,-1.0,0,-189,0.94375,15.0,0.13793103448275862,37.0,0.0,0.4375,RS,0.98125,0.18181818181818182,0.04179566563467493,3,RS,10,0.5
3367,11948220,4,822078,Absent,47,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,13,19,Unicorn_Absent,-1,-1.0,9,80,0.88125,34.0,1.0,52.0,0.0,0.515625,,,,,,,10,0.5
3369,11948220,5,822078,Absent,47,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,13,19,Unicorn_Absent,-1,-1.0,9,93,0.88125,34.0,1.0,52.0,0.0,0.515625,,0.88125,1.0,0.0,19,,10,0.5
3373,11948220,7,822078,Absent,25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,151,0.96875,23.0,0.26666666666666666,32.0,0.0,0.421875,,0.88125,1.0,0.0,19,,10,0.5
3377,11948220,9,822078,Absent,25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,109,0.96875,23.0,1.0,32.0,0.0,0.421875,,0.96875,0.26666666666666666,0.0,5,,10,0.5
3379,11948220,10,822078,Absent,25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,136,0.96875,23.0,1.0,32.0,0.0,0.421875,,0.96875,1.0,0.0,5,,10,0.5
3383,11948220,12,822078,Absent,25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,94,0.96875,23.0,1.0,32.0,0.2158139534883721,0.421875,,0.96875,1.0,0.0,5,,10,0.5
3385,11948220,13,822078,Absent,25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,121,0.96875,23.0,1.0,32.0,0.2158139534883721,0.421875,,0.96875,1.0,0.2158139534883721,5,,10,0.5
3387,11948220,14,822078,Absent,25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,148,0.96875,23.0,1.0,32.0,0.0,0.421875,,0.96875,1.0,0.2158139534883721,5,,10,0.5
3389,11948220,15,822078,Absent,25,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,175,0.96875,23.0,1.0,32.0,0.0,0.421875,,0.96875,1.0,0.0,5,,10,0.5
3395,11948220,18,822078,Absent,48,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,28,4,Unicorn_Absent,-1,-1.0,9,167,0.975,33.0,0.2727272727272727,34.0,0.0,0.46875,,0.96875,1.0,0.0,5,,10,0.5
3399,11948220,20,822078,Absent,48,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,28,4,Unicorn_Absent,-1,-1.0,9,127,0.975,33.0,1.0,34.0,0.0,0.46875,,0.975,0.2727272727272727,0.0,4,,10,0.5
3403,11948220,22,822078,Absent,15,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,188,1.0,12.0,0.25,23.0,0.0,0.359375,,0.975,1.0,0.0,4,,10,0.5
3407,11948220,24,822078,Absent,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,243,0.96875,9.0,0.10526315789473684,32.0,0.0,0.421875,,1.0,0.25,0.0,0,,10,0.5
3413,11948220,27,822078,Absent,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,132,0.96875,9.0,1.0,32.0,0.21530612244897962,0.421875,,0.96875,0.10526315789473684,0.0,5,,10,0.5
3415,11948220,28,822078,Absent,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,159,0.96875,9.0,1.0,32.0,0.21530612244897962,0.421875,,0.96875,1.0,0.21530612244897962,5,,10,0.5
3417,11948220,29,822078,Absent,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,186,0.96875,9.0,1.0,32.0,0.26666666666666666,0.421875,,0.96875,1.0,0.21530612244897962,5,,10,0.5
3429,11948220,35,822078,Absent,17,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,51,0.9375,17.0,0.04,33.0,0.26666666666666666,0.359375,,0.96875,1.0,0.26666666666666666,5,,10,0.5
3431,11948220,36,822078,Absent,17,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,73,0.9375,17.0,1.0,33.0,0.12318840579710144,0.359375,,0.9375,0.04,0.26666666666666666,10,,10,0.5
3433,11948220,37,822078,Absent,17,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,95,0.9375,17.0,1.0,33.0,0.12318840579710144,0.359375,,0.9375,1.0,0.12318840579710144,10,,10,0.5
3439,11948220,40,822078,Absent,17,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,65,0.9375,17.0,1.0,33.0,0.0,0.359375,,0.9375,1.0,0.12318840579710144,10,,10,0.5
3457,11948220,49,822078,Absent,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,-289,0.9875,4.0,0.05,38.0,0.0,0.5625,,0.9375,1.0,0.0,10,,10,0.5
3461,11948220,51,822078,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,-323,0.99375,4.0,0.0,24.0,0.2702702702702703,0.359375,,0.9875,0.05,0.0,2,,10,0.5
3463,11948220,52,822078,Absent,24,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,9,-294,0.98125,20.0,0.043478260869565216,24.0,0.2702702702702703,0.328125,,0.99375,0.0,0.2702702702702703,1,,10,0.5
3465,11948220,53,822078,Absent,24,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,9,-265,0.98125,20.0,1.0,24.0,0.03693181818181818,0.328125,,0.98125,0.043478260869565216,0.2702702702702703,3,,10,0.5
3469,11948220,55,822078,Absent,33,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,29,3,Unicorn_Absent,-1,-1.0,9,-206,0.98125,27.0,0.2702702702702703,32.0,0.03693181818181818,0.453125,,0.98125,1.0,0.03693181818181818,3,,10,0.5
3473,11948220,57,822078,Absent,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,29,3,Unicorn_Absent,-1,-1.0,9,-244,0.98125,12.0,0.21875,27.0,0.0063520871143375734,0.375,,0.98125,0.2702702702702703,0.03693181818181818,3,,10,0.5
3477,11948220,59,822078,Absent,39,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,23,9,Unicorn_Absent,-1,-1.0,9,-189,0.94375,31.0,0.13157894736842105,37.0,0.0063520871143375734,0.4375,,0.98125,0.21875,0.0063520871143375734,3,,10,0.5
4680,12041408,1,120485,Absent,30,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,18,14,Unicorn_Absent,-1,-1.0,0,18,0.9125,27.0,1.0,45.0,0.0,0.484375,RS,,,,,,10,0.5
4688,12041408,5,120485,Absent,20,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,19,0.94375,18.0,0.125,37.0,0.0,0.4375,RS,0.9125,1.0,0.0,14,RS,10,0.5
4694,12041408,8,120485,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,19,1.0,1.0,0.05555555555555555,19.0,0.20833333333333331,0.296875,RS,0.94375,0.125,0.0,9,RS,10,0.5
4700,12041408,11,120485,Absent,22,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,7,0.9625,18.0,0.0,28.0,0.20833333333333331,0.34375,RS,1.0,0.05555555555555555,0.20833333333333331,0,RS,10,0.5
