"par","value","feval","restarts","convergence","message"
0.0999999958088065,4694.40489309005,788,0,0,"Successful convergence"
0.0881487078443045,4694.40489309005,788,0,0,"Successful convergence"
0.0168160987055079,4694.40489309005,788,0,0,"Successful convergence"
0.077102262289003,4694.40489309005,788,0,0,"Successful convergence"
993.611494279963,4694.40489309005,788,0,0,"Successful convergence"
499.000000000064,4694.40489309005,788,0,0,"Successful convergence"
0.172688175515097,4694.40489309005,788,0,0,"Successful convergence"
878.747442533053,4694.40489309005,788,0,0,"Successful convergence"
499.999969100798,4694.40489309005,788,0,0,"Successful convergence"
0.999999999999693,4694.40489309005,788,0,0,"Successful convergence"
