"par","value","feval","restarts","convergence","message"
0.0291887986523453,6017.76547073605,614,0,0,"Successful convergence"
0.00152585970336308,6017.76547073605,614,0,0,"Successful convergence"
0.0163838589358731,6017.76547073605,614,0,0,"Successful convergence"
0.0872228885853829,6017.76547073605,614,0,0,"Successful convergence"
999.973732024617,6017.76547073605,614,0,0,"Successful convergence"
999.559892955887,6017.76547073605,614,0,0,"Successful convergence"
31.9864815452537,6017.76547073605,614,0,0,"Successful convergence"
7.72382158231721e-09,6017.76547073605,614,0,0,"Successful convergence"
999.071452039906,6017.76547073605,614,0,0,"Successful convergence"
0.998657800195371,6017.76547073605,614,0,0,"Successful convergence"
