"par","value","feval","restarts","convergence","message"
0.0725398834456134,6132.34746695427,1450,1,0,"Successful convergence"
0.0350493336621058,6132.34746695427,1450,1,0,"Successful convergence"
0.0408930183285493,6132.34746695427,1450,1,0,"Successful convergence"
0.000679954387146248,6132.34746695427,1450,1,0,"Successful convergence"
999.999986157109,6132.34746695427,1450,1,0,"Successful convergence"
138.851231874378,6132.34746695427,1450,1,0,"Successful convergence"
31.9999999977761,6132.34746695427,1450,1,0,"Successful convergence"
5.63604718450961e-09,6132.34746695427,1450,1,0,"Successful convergence"
999.99999992909,6132.34746695427,1450,1,0,"Successful convergence"
0.92736639922139,6132.34746695427,1450,1,0,"Successful convergence"
