"par","value","feval","restarts","convergence","message"
0.1,5330.48882882396,1326,1,0,"Successful convergence"
5.00007077345321e-06,5330.48882882396,1326,1,0,"Successful convergence"
0.1,5330.48882882396,1326,1,0,"Successful convergence"
0.1,5330.48882882396,1326,1,0,"Successful convergence"
0.0962693534734549,5330.48882882396,1326,1,0,"Successful convergence"
499.99979902661,5330.48882882396,1326,1,0,"Successful convergence"
31.007063347936,5330.48882882396,1326,1,0,"Successful convergence"
0,5330.48882882396,1326,1,0,"Successful convergence"
499.029369967882,5330.48882882396,1326,1,0,"Successful convergence"
0.00607538737013563,5330.48882882396,1326,1,0,"Successful convergence"
