"par","value","feval","restarts","convergence","message"
0.099999999999995,5086.64030642184,564,0,0,"Successful convergence"
0.0999999989904087,5086.64030642184,564,0,0,"Successful convergence"
0.0999999999999927,5086.64030642184,564,0,0,"Successful convergence"
0.0999999999985516,5086.64030642184,564,0,0,"Successful convergence"
999.652933639535,5086.64030642184,564,0,0,"Successful convergence"
499.002988381096,5086.64030642184,564,0,0,"Successful convergence"
25.2701426465982,5086.64030642184,564,0,0,"Successful convergence"
914.927914031677,5086.64030642184,564,0,0,"Successful convergence"
499,5086.64030642184,564,0,0,"Successful convergence"
0.445138241204611,5086.64030642184,564,0,0,"Successful convergence"
