index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
1100,33557647,11,335575,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,8,55,0.91875,28.0,0.2916666666666667,45.0,0.2635933806146572,0.5,OUT,0.875,1.0,0.2635933806146572,20,RS,0.5,0.2
1102,33557647,12,335575,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,8,74,0.91875,28.0,1.0,45.0,0.0,0.5,OUT,0.91875,0.2916666666666667,0.2635933806146572,13,OUT,0.5,0.2
1106,33557647,14,335575,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,40,0.9875,2.0,0.0,30.0,0.0,0.4375,RS,0.91875,1.0,0.0,13,OUT,0.5,0.2
1110,33557647,16,335575,Absent,46,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,0,-16,0.925,30.0,0.0,42.0,0.0,0.46875,RS,0.9875,0.0,0.0,2,RS,0.5,0.2
1116,33557647,19,335575,Absent,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,69,0.9875,5.0,0.06060606060606061,39.0,0.0,0.578125,RS,0.925,0.0,0.0,12,RS,0.5,0.2
1118,33557647,20,335575,Absent,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,0,100,0.99375,6.0,0.0,14.0,0.7083333333333333,0.203125,RS,0.9875,0.06060606060606061,0.0,2,RS,0.5,0.2
1124,33557647,23,335575,Absent,52,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,8,24,Unicorn_Absent,-1,-1.0,0,58,0.85,34.0,0.08108108108108109,50.0,0.7083333333333333,0.40625,RS,0.99375,0.0,0.7083333333333333,1,RS,0.5,0.2
1128,33557647,25,335575,Absent,52,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,20,12,Unicorn_Absent,-1,-1.0,0,-10,0.925,34.0,1.0,54.0,0.0,0.65625,RS,0.85,0.08108108108108109,0.7083333333333333,24,RS,0.5,0.2
1130,33557647,26,335575,Absent,52,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,8,24,Unicorn_Absent,-1,-1.0,0,-2,0.85,34.0,1.0,50.0,0.0,0.40625,RS,0.925,1.0,0.0,12,RS,0.5,0.2
1134,33557647,28,335575,Absent,63,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,4,28,Unicorn_Absent,-1,-1.0,0,-81,0.825,40.0,0.4230769230769231,52.0,1.0,0.375,RS,0.85,1.0,0.0,24,RS,0.5,0.2
