"par","value","feval","restarts","convergence","message"
0.0999999864398156,4469.17739754445,542,0,0,"Successful convergence"
1.88737914186277e-16,4469.17739754445,542,0,0,"Successful convergence"
0.099999999989502,4469.17739754445,542,0,0,"Successful convergence"
0.0999999999884682,4469.17739754445,542,0,0,"Successful convergence"
661.292024048764,4469.17739754445,542,0,0,"Successful convergence"
499.999757139983,4469.17739754445,542,0,0,"Successful convergence"
0.0196071497872641,4469.17739754445,542,0,0,"Successful convergence"
999.974147781074,4469.17739754445,542,0,0,"Successful convergence"
500,4469.17739754445,542,0,0,"Successful convergence"
0.0109938909431879,4469.17739754445,542,0,0,"Successful convergence"
