index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
48,13546381,25,135429,Absent,43,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,24,8,Unicorn_Absent,-1,-1.0,0,416,0.95,28.0,0.41304347826086957,46.0,0.7954545454545454,0.59375,RS,0.76875,0.08108108108108109,0.18855218855218853,37,RS,0.3,0.2
52,13546381,27,135429,Absent,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,479,0.99375,5.0,0.06451612903225806,17.0,0.7954545454545454,0.25,RS,0.95,0.41304347826086957,0.7954545454545454,8,RS,0.3,0.2
56,13546381,29,135429,Absent,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,541,0.9875,12.0,0.0625,17.0,0.06037735849056608,0.234375,RS,0.99375,0.06451612903225806,0.7954545454545454,1,RS,0.3,0.2
62,13546381,32,135429,Absent,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,26,6,Unicorn_Absent,-1,-1.0,0,529,0.9625,15.0,0.125,29.0,0.06037735849056608,0.359375,RS,0.9875,0.0625,0.06037735849056608,2,RS,0.3,0.2
64,13546381,33,135429,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,7,550,0.93125,36.0,0.1590909090909091,45.0,0.054166666666666696,0.53125,IN,0.9625,0.125,0.06037735849056608,6,RS,0.3,0.2
66,13546381,34,135429,Absent,52,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,21,11,Unicorn_Absent,-1,-1.0,0,571,0.93125,37.0,0.40384615384615385,46.0,0.054166666666666696,0.546875,RS,0.93125,0.1590909090909091,0.054166666666666696,11,IN,0.3,0.2
70,13546381,36,135429,Absent,52,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,0,503,0.89375,37.0,1.0,45.0,0.375,0.4375,RS,0.93125,0.40384615384615385,0.054166666666666696,11,RS,0.3,0.2
72,13546381,37,135429,Absent,52,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,0,518,0.89375,37.0,1.0,45.0,0.375,0.4375,RS,0.89375,1.0,0.375,17,RS,0.3,0.2
76,13546381,39,135429,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,541,0.8,64.0,0.578125,64.0,0.9189189189189189,0.5,ALL,0.89375,1.0,0.375,17,RS,0.3,0.2
80,13546381,41,135429,Absent,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,507,0.99375,14.0,0.21875,27.0,0.9189189189189189,0.40625,RS,0.8,0.578125,0.9189189189189189,32,ALL,0.3,0.2
82,13546381,42,135429,Absent,49,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,16,16,Unicorn_Absent,-1,-1.0,0,523,0.9,33.0,0.175,48.0,0.006793478260869568,0.5,RS,0.99375,0.21875,0.9189189189189189,1,RS,0.3,0.2
90,13546381,46,135429,Absent,35,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,13,19,Unicorn_Absent,-1,-1.0,0,515,0.88125,29.0,0.47619047619047616,46.0,0.006793478260869568,0.421875,RS,0.9,0.175,0.006793478260869568,16,RS,0.3,0.2
92,13546381,47,135429,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,8,532,0.90625,28.0,0.32558139534883723,49.0,0.018817204301075266,0.53125,OUT,0.88125,0.47619047619047616,0.006793478260869568,19,RS,0.3,0.2
102,13546381,52,135429,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,481,1.0,1.0,0.03571428571428571,32.0,0.018817204301075266,0.5,RS,0.90625,0.32558139534883723,0.018817204301075266,15,OUT,0.3,0.2
104,13546381,53,135429,Absent,40,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,21,11,Unicorn_Absent,-1,-1.0,0,502,0.93125,29.0,0.0,38.0,0.009868421052631582,0.421875,RS,1.0,0.03571428571428571,0.018817204301075266,0,RS,0.3,0.2
110,13546381,56,135429,Absent,46,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,15,17,Unicorn_Absent,-1,-1.0,0,551,0.89375,31.0,0.3333333333333333,51.0,0.009868421052631582,0.53125,RS,0.93125,0.0,0.009868421052631582,11,RS,0.3,0.2
112,13546381,57,135429,Absent,46,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,15,17,Unicorn_Absent,-1,-1.0,0,566,0.89375,31.0,1.0,51.0,0.045,0.53125,RS,0.89375,0.3333333333333333,0.009868421052631582,17,RS,0.3,0.2
118,13546381,60,135429,Absent,46,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,15,17,Unicorn_Absent,-1,-1.0,0,524,0.89375,31.0,1.0,51.0,0.045,0.53125,RS,0.89375,1.0,0.045,17,RS,0.3,0.2
3,13546381,2,638116,Absent,12,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,63,1.0,12.0,1.0,23.0,0.8409090909090909,0.359375,,,,,,,0.3,0.2
7,13546381,4,638116,Absent,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1.0,9,13,0.94375,15.0,0.08,41.0,0.8409090909090909,0.5,,1.0,1.0,0.8409090909090909,0,,0.3,0.2
9,13546381,5,638116,Absent,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1.0,9,36,0.94375,15.0,1.0,41.0,0.5961538461538461,0.5,,0.94375,0.08,0.8409090909090909,9,,0.3,0.2
15,13546381,8,638116,Absent,9,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,21,0.975,9.0,0.2,40.0,0.5961538461538461,0.5625,,0.94375,1.0,0.5961538461538461,9,,0.3,0.2
19,13546381,10,638116,Absent,20,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,20,12,Unicorn_Absent,-1,-1.0,9,71,0.925,17.0,0.18181818181818182,44.0,0.8461538461538461,0.5,,0.975,0.2,0.5961538461538461,4,,0.3,0.2
21,13546381,11,638116,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1.0,7,81,0.8625,36.0,0.20454545454545456,53.0,0.8461538461538461,0.484375,IN,0.925,0.18181818181818182,0.8461538461538461,12,,0.3,0.2
27,13546381,14,638116,Absent,61,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,13,19,Unicorn_Absent,-1,-1.0,9,137,0.88125,41.0,0.4,54.0,0.0,0.546875,,0.8625,0.20454545454545456,0.8461538461538461,22,IN,0.3,0.2
31,13546381,16,638116,Absent,28,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,9,187,0.925,24.0,0.3541666666666667,45.0,0.0,0.515625,,0.88125,0.4,0.0,19,,0.3,0.2
37,13546381,19,638116,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,1,276,0.98125,64.0,0.375,64.0,0.31145833333333334,0.953125,ALL,0.925,0.3541666666666667,0.0,12,,0.3,0.2
41,13546381,21,638116,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,37,Unicorn_Absent,-1,-1.0,1,302,0.76875,64.0,1.0,64.0,0.31145833333333334,0.421875,ALL,0.98125,0.375,0.31145833333333334,3,ALL,0.3,0.2
49,13546381,25,638116,Absent,41,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,9,416,0.95,26.0,0.40625,46.0,0.05902777777777779,0.59375,,0.76875,1.0,0.31145833333333334,37,ALL,0.3,0.2
53,13546381,27,638116,Absent,16,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,479,0.99375,13.0,0.08333333333333333,17.0,0.05902777777777779,0.25,,0.95,0.40625,0.05902777777777779,8,,0.3,0.2
57,13546381,29,638116,Absent,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,541,0.9875,7.0,0.05263157894736842,17.0,0.009210526315789475,0.234375,,0.99375,0.08333333333333333,0.05902777777777779,1,,0.3,0.2
63,13546381,32,638116,Absent,25,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,26,6,Unicorn_Absent,-1,-1.0,9,529,0.9625,20.0,0.08,29.0,0.009210526315789475,0.359375,,0.9875,0.05263157894736842,0.009210526315789475,2,,0.3,0.2
65,13546381,33,638116,Absent,25,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,21,11,Unicorn_Absent,-1,-1.0,9,550,0.93125,20.0,1.0,45.0,0.13619047619047614,0.53125,,0.9625,0.08,0.009210526315789475,6,,0.3,0.2
67,13546381,34,638116,Absent,25,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,21,11,Unicorn_Absent,-1,-1.0,9,571,0.93125,20.0,1.0,46.0,0.13619047619047614,0.546875,,0.93125,1.0,0.13619047619047614,11,,0.3,0.2
71,13546381,36,638116,Absent,29,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,15,17,Unicorn_Absent,-1,-1.0,9,503,0.89375,25.0,0.15384615384615385,45.0,0.6744186046511628,0.4375,,0.93125,1.0,0.13619047619047614,11,,0.3,0.2
73,13546381,37,638116,Absent,29,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,15,17,Unicorn_Absent,-1,-1.0,9,518,0.89375,25.0,1.0,45.0,0.6744186046511628,0.4375,,0.89375,0.15384615384615385,0.6744186046511628,17,,0.3,0.2
77,13546381,39,638116,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,6,541,0.8,32.0,0.26666666666666666,64.0,0.3042857142857143,0.5,RIGHT,0.89375,1.0,0.6744186046511628,17,,0.3,0.2
81,13546381,41,638116,Absent,15,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,31,1,Unicorn_Absent,-1,-1.0,9,507,0.99375,14.0,0.2777777777777778,27.0,0.3042857142857143,0.40625,,0.8,0.26666666666666666,0.3042857142857143,32,RIGHT,0.3,0.2
83,13546381,42,638116,Absent,41,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,16,16,Unicorn_Absent,-1,-1.0,9,523,0.9,31.0,0.18421052631578946,48.0,0.18604651162790697,0.5,,0.99375,0.2777777777777778,0.3042857142857143,1,,0.3,0.2
91,13546381,46,638116,Absent,56,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,13,19,Unicorn_Absent,-1,-1.0,9,515,0.88125,36.0,0.34,46.0,0.18604651162790697,0.421875,,0.9,0.18421052631578946,0.18604651162790697,16,,0.3,0.2
93,13546381,47,638116,Absent,56,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,17,15,Unicorn_Absent,-1,-1.0,9,532,0.90625,36.0,1.0,49.0,0.09420289855072461,0.53125,,0.88125,0.34,0.18604651162790697,19,,0.3,0.2
103,13546381,52,638116,Absent,48,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,32,0,Unicorn_Absent,-1,-1.0,9,481,1.0,31.0,0.34,32.0,0.09420289855072461,0.5,,0.90625,1.0,0.09420289855072461,15,,0.3,0.2
105,13546381,53,638116,Absent,23,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,11,Unicorn_Absent,-1,-1.0,9,502,0.93125,20.0,0.18604651162790697,38.0,0.0,0.421875,,1.0,0.34,0.09420289855072461,0,,0.3,0.2
111,13546381,56,638116,Absent,53,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,9,551,0.89375,37.0,0.2391304347826087,51.0,0.0,0.53125,,0.93125,0.18604651162790697,0.0,11,,0.3,0.2
113,13546381,57,638116,Absent,53,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,9,566,0.89375,37.0,1.0,51.0,0.0,0.53125,,0.89375,0.2391304347826087,0.0,17,,0.3,0.2
119,13546381,60,638116,Absent,53,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,9,524,0.89375,37.0,1.0,51.0,0.0,0.53125,,0.89375,1.0,0.0,17,,0.3,0.2
