"par","value","feval","restarts","convergence","message"
0.0406546302960803,8473.09123489451,1173,1,0,"Successful convergence"
0.0869602431461528,8473.09123489451,1173,1,0,"Successful convergence"
0.0894291744853609,8473.09123489451,1173,1,0,"Successful convergence"
0.0716575270413515,8473.09123489451,1173,1,0,"Successful convergence"
2.80181433609528e-09,8473.09123489451,1173,1,0,"Successful convergence"
499.052288389922,8473.09123489451,1173,1,0,"Successful convergence"
31.9961913649234,8473.09123489451,1173,1,0,"Successful convergence"
59.9170031664854,8473.09123489451,1173,1,0,"Successful convergence"
499.992169626231,8473.09123489451,1173,1,0,"Successful convergence"
0.999999999977117,8473.09123489451,1173,1,0,"Successful convergence"
