"par","value","feval","restarts","convergence","message"
0.0795031137160777,8674.9226224638,904,2,0,"Successful convergence"
0.038222961572469,8674.9226224638,904,2,0,"Successful convergence"
0.0909789132559906,8674.9226224638,904,2,0,"Successful convergence"
0.0938991069076173,8674.9226224638,904,2,0,"Successful convergence"
2.22044604925031e-13,8674.9226224638,904,2,0,"Successful convergence"
499.000000000195,8674.9226224638,904,2,0,"Successful convergence"
31.9999999999735,8674.9226224638,904,2,0,"Successful convergence"
9.4868393141212e-05,8674.9226224638,904,2,0,"Successful convergence"
499.028303752498,8674.9226224638,904,2,0,"Successful convergence"
0.999999999999997,8674.9226224638,904,2,0,"Successful convergence"
