"par","value","feval","restarts","convergence","message"
0.0999999999852589,4900.02603900299,1046,1,0,"Successful convergence"
0.0215143512736082,4900.02603900299,1046,1,0,"Successful convergence"
0.0585430018143151,4900.02603900299,1046,1,0,"Successful convergence"
0.00660983862733263,4900.02603900299,1046,1,0,"Successful convergence"
983.594476362751,4900.02603900299,1046,1,0,"Successful convergence"
952.314942580052,4900.02603900299,1046,1,0,"Successful convergence"
0.0270655141936302,4900.02603900299,1046,1,0,"Successful convergence"
6.37850883222768e-09,4900.02603900299,1046,1,0,"Successful convergence"
999.441836348845,4900.02603900299,1046,1,0,"Successful convergence"
0.99968850148242,4900.02603900299,1046,1,0,"Successful convergence"
