"par","value","feval","restarts","convergence","message"
0.0644805086774773,5580.1225191918,1007,1,0,"Successful convergence"
0.040932242598104,5580.1225191918,1007,1,0,"Successful convergence"
0.0876157583388299,5580.1225191918,1007,1,0,"Successful convergence"
0.0999999865144991,5580.1225191918,1007,1,0,"Successful convergence"
999.99999756311,5580.1225191918,1007,1,0,"Successful convergence"
499.299580799982,5580.1225191918,1007,1,0,"Successful convergence"
13.0608629483598,5580.1225191918,1007,1,0,"Successful convergence"
998.461666002576,5580.1225191918,1007,1,0,"Successful convergence"
499.999996196027,5580.1225191918,1007,1,0,"Successful convergence"
0.931273509334081,5580.1225191918,1007,1,0,"Successful convergence"
