index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Alpha
153,14882374,17,23741,Absent,51,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1,9,138,0.85625,38.0,0.32075471698113206,54.0,0.0,0.484375,,0.88125,0.4772727272727273,0.027450980392156876,19,LEFT,0.025,150
155,14882374,18,23741,Absent,51,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1,9,147,0.85625,38.0,1.0,54.0,0.0,0.484375,,0.85625,0.32075471698113206,0.0,23,,0.025,150
161,14882374,21,23741,Absent,51,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1,9,186,0.85625,38.0,1.0,54.0,0.0,0.484375,,0.85625,1.0,0.0,23,,0.025,150
165,14882374,23,23741,Absent,35,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,17,15,Unicorn_Absent,-1,-1,9,233,0.90625,26.0,0.3333333333333333,51.0,0.0,0.5625,,0.85625,1.0,0.0,23,,0.025,150
167,14882374,24,23741,Absent,35,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1,9,251,0.9125,26.0,1.0,48.0,0.06547619047619047,0.53125,,0.90625,0.3333333333333333,0.0,15,,0.025,150
171,14882374,26,23741,Absent,35,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,20,12,Unicorn_Absent,-1,-1,9,195,0.925,26.0,1.0,45.0,0.06547619047619047,0.515625,,0.9125,1.0,0.06547619047619047,14,,0.025,150
177,14882374,29,23741,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,21,Unicorn_Absent,-1,-1,7,163,0.86875,36.0,0.2916666666666667,53.0,0.8947368421052632,0.5,IN,0.925,1.0,0.06547619047619047,12,,0.025,150
181,14882374,31,23741,Absent,63,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,8,24,Unicorn_Absent,-1,-1,9,202,0.85,41.0,0.3508771929824561,55.0,0.8947368421052632,0.484375,,0.86875,0.2916666666666667,0.8947368421052632,21,IN,0.025,150
183,14882374,32,23741,Absent,63,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,8,24,Unicorn_Absent,-1,-1,9,210,0.85,41.0,1.0,55.0,0.5227272727272727,0.484375,,0.85,0.3508771929824561,0.8947368421052632,24,,0.025,150
185,14882374,33,23741,Absent,63,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,8,24,Unicorn_Absent,-1,-1,9,218,0.85,41.0,1.0,55.0,0.5227272727272727,0.484375,,0.85,1.0,0.5227272727272727,24,,0.025,150
189,14882374,35,23741,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,263,0.9,32.0,0.35185185185185186,48.0,0.679245283018868,0.5,LEFT,0.85,1.0,0.5227272727272727,24,,0.025,150
203,14882374,42,23741,Absent,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1,9,349,0.95625,15.0,0.175,47.0,0.679245283018868,0.625,,0.9,0.35185185185185186,0.679245283018868,16,LEFT,0.025,150
205,14882374,43,23741,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,365,0.9,32.0,0.175,48.0,0.0,0.5,UP,0.95625,0.175,0.679245283018868,7,,0.025,150
209,14882374,45,23741,Absent,40,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,426,0.99375,28.0,0.36363636363636365,29.0,0.0,0.4375,,0.9,0.175,0.0,16,UP,0.025,150
213,14882374,47,23741,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,376,0.9125,32.0,0.25,47.0,0.0,0.515625,LEFT,0.99375,0.36363636363636365,0.0,1,,0.025,150
215,14882374,48,23741,Absent,50,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,10,22,Unicorn_Absent,-1,-1,9,386,0.8625,38.0,0.4,52.0,0.0,0.46875,,0.9125,0.25,0.0,14,LEFT,0.025,150
217,14882374,49,23741,Absent,50,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,2,30,Unicorn_Absent,-1,-1,9,388,0.8125,38.0,1.0,51.0,0.05263157894736842,0.328125,,0.8625,0.4,0.0,22,,0.025,150
221,14882374,51,23741,Absent,50,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,2,30,Unicorn_Absent,-1,-1,9,296,0.8125,38.0,1.0,51.0,0.05263157894736842,0.328125,,0.8125,1.0,0.05263157894736842,30,,0.025,150
225,14882374,53,23741,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,264,1.0,0.0,0.0,32.0,0.41666666666666663,0.5,NOTHING,0.8125,1.0,0.05263157894736842,30,,0.025,150
231,14882374,56,23741,Absent,37,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1,9,168,1.0,29.0,0.0,30.0,0.41666666666666663,0.46875,,1.0,0.0,0.41666666666666663,0,NOTHING,0.025,150
235,14882374,58,23741,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,134,0.99375,4.0,0.06451612903225806,32.0,0.6041666666666667,0.484375,,1.0,0.0,0.41666666666666663,0,,0.025,150
120,14882374,1,148876,Absent,49,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,28,4,Unicorn_Absent,-1,-1,0,28,0.975,35.0,1.0,41.0,0.6041666666666667,0.578125,RS,,,,,,0.025,150
126,14882374,4,148876,Absent,49,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1,0,22,0.98125,32.0,0.3137254901960784,38.0,0.06127450980392157,0.546875,RS,0.975,1.0,0.6041666666666667,4,RS,0.025,150
128,14882374,5,148876,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,54,1.0,0.0,0.0,20.0,0.06127450980392157,0.3125,RS,0.98125,0.3137254901960784,0.06127450980392157,3,RS,0.025,150
132,14882374,7,148876,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,20,0.99375,11.0,0.0,21.0,0.1691228070175439,0.3125,RS,1.0,0.0,0.06127450980392157,0,RS,0.025,150
134,14882374,8,148876,Absent,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1,0,47,0.96875,11.0,0.29411764705882354,33.0,0.1691228070175439,0.4375,RS,0.99375,0.0,0.1691228070175439,1,RS,0.025,150
136,14882374,9,148876,Absent,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1,0,74,0.96875,11.0,1.0,33.0,0.0,0.4375,RS,0.96875,0.29411764705882354,0.1691228070175439,5,RS,0.025,150
138,14882374,10,148876,Absent,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1,0,101,0.96875,11.0,1.0,33.0,0.0,0.4375,RS,0.96875,1.0,0.0,5,RS,0.025,150
144,14882374,13,148876,Absent,59,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,26,6,Unicorn_Absent,-1,-1,0,190,0.9625,39.0,0.19047619047619047,42.0,0.0,0.5625,RS,0.96875,1.0,0.0,5,RS,0.025,150
148,14882374,15,148876,Absent,59,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,13,19,Unicorn_Absent,-1,-1,0,116,0.88125,39.0,1.0,53.0,0.0,0.53125,RS,0.9625,0.19047619047619047,0.0,6,RS,0.025,150
150,14882374,16,148876,Absent,59,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,13,19,Unicorn_Absent,-1,-1,0,129,0.88125,39.0,1.0,52.0,0.005698005698005715,0.515625,RS,0.88125,1.0,0.0,19,RS,0.025,150
152,14882374,17,148876,Absent,59,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1,0,138,0.85625,39.0,1.0,54.0,0.005698005698005715,0.484375,RS,0.88125,1.0,0.005698005698005715,19,RS,0.025,150
154,14882374,18,148876,Absent,59,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1,0,147,0.85625,39.0,1.0,54.0,0.16462264150943395,0.484375,RS,0.85625,1.0,0.005698005698005715,23,RS,0.025,150
160,14882374,21,148876,Absent,59,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1,0,186,0.85625,39.0,1.0,54.0,0.16462264150943395,0.484375,RS,0.85625,1.0,0.16462264150943395,23,RS,0.025,150
164,14882374,23,148876,Absent,60,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,17,15,Unicorn_Absent,-1,-1,0,233,0.90625,40.0,0.38596491228070173,51.0,0.245,0.5625,RS,0.85625,1.0,0.16462264150943395,23,RS,0.025,150
166,14882374,24,148876,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1,7,251,0.9125,36.0,0.5833333333333334,48.0,0.245,0.53125,IN,0.90625,0.38596491228070173,0.245,15,RS,0.025,150
170,14882374,26,148876,Absent,45,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,20,12,Unicorn_Absent,-1,-1,0,195,0.925,31.0,0.3958333333333333,45.0,0.33333333333333337,0.515625,RS,0.9125,0.5833333333333334,0.245,14,IN,0.025,150
176,14882374,29,148876,Absent,54,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,11,21,Unicorn_Absent,-1,-1,0,163,0.86875,38.0,0.35294117647058826,53.0,0.33333333333333337,0.5,RS,0.925,0.3958333333333333,0.33333333333333337,12,RS,0.025,150
180,14882374,31,148876,Absent,53,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,8,24,Unicorn_Absent,-1,-1,0,202,0.85,38.0,0.52,55.0,0.21666666666666667,0.484375,RS,0.86875,0.35294117647058826,0.33333333333333337,21,RS,0.025,150
182,14882374,32,148876,Absent,53,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,8,24,Unicorn_Absent,-1,-1,0,210,0.85,38.0,1.0,55.0,0.21666666666666667,0.484375,RS,0.85,0.52,0.21666666666666667,24,RS,0.025,150
184,14882374,33,148876,Absent,53,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,8,24,Unicorn_Absent,-1,-1,0,218,0.85,38.0,1.0,55.0,0.017021276595744705,0.484375,RS,0.85,1.0,0.21666666666666667,24,RS,0.025,150
188,14882374,35,148876,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,263,0.9,32.0,0.34615384615384615,48.0,0.017021276595744705,0.5,UP,0.85,1.0,0.017021276595744705,24,RS,0.025,150
202,14882374,42,148876,Absent,58,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,25,7,Unicorn_Absent,-1,-1,0,349,0.95625,39.0,0.33962264150943394,47.0,0.537037037037037,0.625,RS,0.9,0.34615384615384615,0.017021276595744705,16,UP,0.025,150
204,14882374,43,148876,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,365,0.9,32.0,0.42,48.0,0.537037037037037,0.5,RIGHT,0.95625,0.33962264150943394,0.537037037037037,7,RS,0.025,150
208,14882374,45,148876,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,426,0.99375,2.0,0.030303030303030304,29.0,0.0,0.4375,RS,0.9,0.42,0.537037037037037,16,RIGHT,0.025,150
212,14882374,47,148876,Absent,37,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1,0,376,0.9125,29.0,0.03333333333333333,47.0,0.0,0.515625,RS,0.99375,0.030303030303030304,0.0,1,RS,0.025,150
214,14882374,48,148876,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1,7,386,0.8625,36.0,0.3829787234042553,52.0,0.41509433962264153,0.46875,IN,0.9125,0.03333333333333333,0.0,14,RS,0.025,150
