"par","value","feval","restarts","convergence","message"
0.0606180834816769,10000,11,0,0,"Successful convergence"
0.0588156862882897,10000,11,0,0,"Successful convergence"
0.0187002951046452,10000,11,0,0,"Successful convergence"
0.0232050589518622,10000,11,0,0,"Successful convergence"
973.114282358438,10000,11,0,0,"Successful convergence"
499.854440342402,10000,11,0,0,"Successful convergence"
25.507257245481,10000,11,0,0,"Successful convergence"
668.770741205662,10000,11,0,0,"Successful convergence"
499.285313418135,10000,11,0,0,"Successful convergence"
0.916981477290392,10000,11,0,0,"Successful convergence"
