index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Eta
3120,11532656,1,115359,Absent,43,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,20,12,Unicorn_Absent,-1,-1.0,0,20,0.925,30.0,1.0,40.0,0.0,0.4375,RS,,,,,,10,1
3122,11532656,2,115359,Absent,43,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,20,12,Unicorn_Absent,-1,-1.0,0,40,0.925,30.0,1.0,40.0,0.0,0.4375,RS,0.925,1.0,0.0,12,RS,10,1
3130,11532656,6,115359,Absent,49,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1.0,0,158,1.0,34.0,0.3333333333333333,35.0,0.0,0.546875,RS,0.925,1.0,0.0,12,RS,10,1
3136,11532656,9,115359,Absent,58,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,28,4,Unicorn_Absent,-1,-1.0,0,132,0.975,41.0,0.41509433962264153,46.0,0.0,0.65625,RS,1.0,0.3333333333333333,0.0,0,RS,10,1
3138,11532656,10,115359,Absent,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,163,0.99375,10.0,0.13333333333333333,18.0,0.3333333333333333,0.265625,RS,0.975,0.41509433962264153,0.0,4,RS,10,1
3140,11532656,11,115359,Absent,31,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,20,12,Unicorn_Absent,-1,-1.0,0,183,0.925,25.0,0.12903225806451613,42.0,0.3333333333333333,0.46875,RS,0.99375,0.13333333333333333,0.3333333333333333,1,RS,10,1
3148,11532656,15,115359,Absent,31,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,20,12,Unicorn_Absent,-1,-1.0,0,-25,0.925,25.0,1.0,42.0,0.3039832285115304,0.46875,RS,0.925,0.12903225806451613,0.3333333333333333,12,RS,10,1
3150,11532656,16,115359,Absent,31,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,20,12,Unicorn_Absent,-1,-1.0,0,-5,0.925,25.0,1.0,42.0,0.3039832285115304,0.46875,RS,0.925,1.0,0.3039832285115304,12,RS,10,1
3160,11532656,21,115359,Absent,31,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,20,12,Unicorn_Absent,-1,-1.0,0,-87,0.925,25.0,1.0,42.0,0.8666666666666667,0.46875,RS,0.925,1.0,0.3039832285115304,12,RS,10,1
3170,11532656,26,115359,Absent,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1.0,0,-138,1.0,9.0,0.0625,16.0,0.8666666666666667,0.25,RS,0.925,1.0,0.8666666666666667,12,RS,10,1
3172,11532656,27,115359,Absent,59,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-118,0.925,35.0,0.07317073170731707,40.0,0.011385199240986715,0.4375,RS,1.0,0.0625,0.8666666666666667,0,RS,10,1
3182,11532656,32,115359,Absent,28,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-174,0.925,22.0,0.2127659574468085,38.0,0.011385199240986715,0.40625,RS,0.925,0.07317073170731707,0.011385199240986715,12,RS,10,1
3186,11532656,34,115359,Absent,28,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-127,0.925,22.0,1.0,38.0,0.0,0.40625,RS,0.925,0.2127659574468085,0.011385199240986715,12,RS,10,1
3188,11532656,35,115359,Absent,28,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-107,0.925,22.0,1.0,38.0,0.0,0.40625,RS,0.925,1.0,0.0,12,RS,10,1
3192,11532656,37,115359,Absent,28,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-60,0.925,22.0,1.0,38.0,0.0,0.40625,RS,0.925,1.0,0.0,12,RS,10,1
3194,11532656,38,115359,Absent,28,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-40,0.925,22.0,1.0,38.0,0.0,0.40625,RS,0.925,1.0,0.0,12,RS,10,1
3198,11532656,40,115359,Absent,28,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-96,0.925,22.0,1.0,38.0,0.0,0.40625,RS,0.925,1.0,0.0,12,RS,10,1
3204,11532656,43,115359,Absent,28,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,-28,0.925,22.0,1.0,38.0,0.0,0.40625,RS,0.925,1.0,0.0,12,RS,10,1
3210,11532656,46,115359,Absent,28,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,28,4,Unicorn_Absent,-1,-1.0,0,60,0.975,23.0,0.21621621621621623,37.0,0.09879032258064516,0.515625,RS,0.925,1.0,0.0,12,RS,10,1
3216,11532656,49,115359,Absent,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,145,0.9625,18.0,0.1388888888888889,32.0,0.09879032258064516,0.40625,RS,0.975,0.21621621621621623,0.09879032258064516,4,RS,10,1
3218,11532656,50,115359,Absent,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,171,0.9625,18.0,1.0,32.0,0.06968641114982578,0.40625,RS,0.9625,0.1388888888888889,0.09879032258064516,6,RS,10,1
3220,11532656,51,115359,Absent,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,197,0.9625,18.0,1.0,32.0,0.06968641114982578,0.40625,RS,0.9625,1.0,0.06968641114982578,6,RS,10,1
3222,11532656,52,115359,Absent,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,223,0.9625,18.0,1.0,32.0,0.02855543113101905,0.40625,RS,0.9625,1.0,0.06968641114982578,6,RS,10,1
3226,11532656,54,115359,Absent,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,285,1.0,2.0,0.05263157894736842,38.0,0.02855543113101905,0.59375,RS,0.9625,1.0,0.02855543113101905,6,RS,10,1
3228,11532656,55,115359,Absent,46,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,15,17,Unicorn_Absent,-1,-1.0,0,300,0.89375,36.0,0.0,48.0,0.0,0.484375,RS,1.0,0.05263157894736842,0.02855543113101905,0,RS,10,1
3121,11532656,1,265688,Absent,28,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,9,20,0.925,22.0,1.0,40.0,0.0,0.4375,,,,,,,10,1
3123,11532656,2,265688,Absent,28,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,9,40,0.925,22.0,1.0,40.0,0.0,0.4375,,0.925,1.0,0.0,12,,10,1
3131,11532656,6,265688,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,158,1.0,1.0,0.0,35.0,0.0,0.546875,,0.925,1.0,0.0,12,,10,1
3137,11532656,9,265688,Absent,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,132,0.975,9.0,0.1111111111111111,46.0,0.0,0.65625,,1.0,0.0,0.0,0,,10,1
3139,11532656,10,265688,Absent,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,163,0.99375,9.0,1.0,18.0,0.0,0.265625,,0.975,0.1111111111111111,0.0,4,,10,1
3141,11532656,11,265688,Absent,40,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,20,12,Unicorn_Absent,-1,-1.0,9,183,0.925,29.0,0.11764705882352941,42.0,0.0,0.46875,,0.99375,1.0,0.0,1,,10,1
3149,11532656,15,265688,Absent,40,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,20,12,Unicorn_Absent,-1,-1.0,9,-25,0.925,29.0,1.0,42.0,0.0,0.46875,,0.925,0.11764705882352941,0.0,12,,10,1
3151,11532656,16,265688,Absent,40,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,20,12,Unicorn_Absent,-1,-1.0,9,-5,0.925,29.0,1.0,42.0,0.0,0.46875,,0.925,1.0,0.0,12,,10,1
3161,11532656,21,265688,Absent,40,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,20,12,Unicorn_Absent,-1,-1.0,9,-87,0.925,29.0,1.0,42.0,0.0,0.46875,,0.925,1.0,0.0,12,,10,1
3171,11532656,26,265688,Absent,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,-138,1.0,7.0,0.16129032258064516,16.0,0.0,0.25,,0.925,1.0,0.0,12,,10,1
3173,11532656,27,265688,Absent,19,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,20,12,Unicorn_Absent,-1,-1.0,9,-118,0.925,17.0,0.14285714285714285,40.0,0.0,0.4375,,1.0,0.16129032258064516,0.0,0,,10,1
3183,11532656,32,265688,Absent,35,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,-174,0.925,28.0,0.18421052631578946,38.0,0.03672903672903674,0.40625,,0.925,0.14285714285714285,0.0,12,,10,1
3187,11532656,34,265688,Absent,35,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,-127,0.925,28.0,1.0,38.0,0.03672903672903674,0.40625,,0.925,0.18421052631578946,0.03672903672903674,12,,10,1
3189,11532656,35,265688,Absent,35,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,-107,0.925,28.0,1.0,38.0,0.08691756272401432,0.40625,,0.925,1.0,0.03672903672903674,12,,10,1
3193,11532656,37,265688,Absent,35,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,-60,0.925,28.0,1.0,38.0,0.08691756272401432,0.40625,,0.925,1.0,0.08691756272401432,12,,10,1
3195,11532656,38,265688,Absent,35,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,-40,0.925,28.0,1.0,38.0,0.0,0.40625,,0.925,1.0,0.08691756272401432,12,,10,1
3199,11532656,40,265688,Absent,35,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,-96,0.925,28.0,1.0,38.0,0.0,0.40625,,0.925,1.0,0.0,12,,10,1
3205,11532656,43,265688,Absent,35,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,-28,0.925,28.0,1.0,38.0,0.0,0.40625,,0.925,1.0,0.0,12,,10,1
3211,11532656,46,265688,Absent,19,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,28,4,Unicorn_Absent,-1,-1.0,9,60,0.975,18.0,0.1794871794871795,37.0,0.0,0.515625,,0.925,1.0,0.0,12,,10,1
3217,11532656,49,265688,Absent,27,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,145,0.9625,20.0,0.22580645161290322,32.0,0.0,0.40625,,0.975,0.1794871794871795,0.0,4,,10,1
3219,11532656,50,265688,Absent,27,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,171,0.9625,20.0,1.0,32.0,0.0,0.40625,,0.9625,0.22580645161290322,0.0,6,,10,1
3221,11532656,51,265688,Absent,27,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,197,0.9625,20.0,1.0,32.0,0.2807017543859649,0.40625,,0.9625,1.0,0.0,6,,10,1
3223,11532656,52,265688,Absent,27,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,223,0.9625,20.0,1.0,32.0,0.2807017543859649,0.40625,,0.9625,1.0,0.2807017543859649,6,,10,1
3227,11532656,54,265688,Absent,61,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,32,0,Unicorn_Absent,-1,-1.0,9,285,1.0,36.0,0.3333333333333333,38.0,0.4444444444444444,0.59375,,0.9625,1.0,0.2807017543859649,6,,10,1
3229,11532656,55,265688,Absent,33,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,15,17,Unicorn_Absent,-1,-1.0,9,300,0.89375,29.0,0.4444444444444444,48.0,0.4444444444444444,0.484375,,1.0,0.3333333333333333,0.4444444444444444,0,,10,1
841,12944283,1,4283,Absent,58,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,9,21,0.93125,36.0,1.0,39.0,0.0,0.4375,,,,,,,10,1
845,12944283,3,4283,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,82,0.9875,6.0,0.10526315789473684,19.0,0.0,0.265625,,0.93125,1.0,0.0,11,,10,1
847,12944283,4,4283,Absent,34,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,23,9,Unicorn_Absent,-1,-1.0,9,105,0.94375,25.0,0.06896551724137931,45.0,0.15560640732265446,0.5625,,0.9875,0.10526315789473684,0.0,2,,10,1
853,12944283,7,4283,Absent,38,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,25,7,Unicorn_Absent,-1,-1.0,9,91,0.95625,29.0,0.2857142857142857,36.0,0.15560640732265446,0.453125,,0.94375,0.06896551724137931,0.15560640732265446,9,,10,1
859,12944283,10,4283,Absent,38,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,25,7,Unicorn_Absent,-1,-1.0,9,73,0.95625,29.0,1.0,36.0,0.12022367194780989,0.453125,,0.95625,0.2857142857142857,0.15560640732265446,7,,10,1
865,12944283,13,4283,Absent,48,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,29,3,Unicorn_Absent,-1,-1.0,9,61,0.98125,33.0,0.5121951219512195,34.0,0.12022367194780989,0.484375,,0.95625,1.0,0.12022367194780989,7,,10,1
867,12944283,14,4283,Absent,34,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,31,1,Unicorn_Absent,-1,-1.0,9,92,0.99375,23.0,0.2727272727272727,25.0,0.057142857142857134,0.375,,0.98125,0.5121951219512195,0.12022367194780989,3,,10,1
869,12944283,15,4283,Absent,28,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,9,108,0.9,25.0,0.2631578947368421,45.0,0.057142857142857134,0.453125,,0.99375,0.2727272727272727,0.057142857142857134,1,,10,1
871,12944283,16,4283,Absent,28,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,9,124,0.9,25.0,1.0,45.0,0.0,0.453125,,0.9,0.2631578947368421,0.057142857142857134,16,,10,1
873,12944283,17,4283,Absent,28,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,9,140,0.9,25.0,1.0,45.0,0.0,0.453125,,0.9,1.0,0.0,16,,10,1
