"par","value","feval","restarts","convergence","message"
0.0727252422506311,8363.71138016876,885,1,0,"Successful convergence"
0.000171254985489261,8363.71138016876,885,1,0,"Successful convergence"
0.0715395979440156,8363.71138016876,885,1,0,"Successful convergence"
0.035032808577523,8363.71138016876,885,1,0,"Successful convergence"
336.783587610832,8363.71138016876,885,1,0,"Successful convergence"
499.999982161831,8363.71138016876,885,1,0,"Successful convergence"
31.8862907049115,8363.71138016876,885,1,0,"Successful convergence"
6.16411512801662,8363.71138016876,885,1,0,"Successful convergence"
499.999999140905,8363.71138016876,885,1,0,"Successful convergence"
0.99999999972144,8363.71138016876,885,1,0,"Successful convergence"
