"par","value","feval","restarts","convergence","message"
0.0999999999996391,4751.86247709831,859,0,0,"Successful convergence"
0.099999999777468,4751.86247709831,859,0,0,"Successful convergence"
0.0999999999999998,4751.86247709831,859,0,0,"Successful convergence"
0.1,4751.86247709831,859,0,0,"Successful convergence"
1.16332490195892,4751.86247709831,859,0,0,"Successful convergence"
499.000000000706,4751.86247709831,859,0,0,"Successful convergence"
7.03614944086439e-12,4751.86247709831,859,0,0,"Successful convergence"
999.999624513051,4751.86247709831,859,0,0,"Successful convergence"
499.999996057955,4751.86247709831,859,0,0,"Successful convergence"
0.949069422281043,4751.86247709831,859,0,0,"Successful convergence"
