"par","value","feval","restarts","convergence","message"
0.0216900964073046,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
0.0508891371747879,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
0.0852980216843489,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
0.0999266683709368,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
0.914699290041482,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
499.009320933171,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
0.412343226806264,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
493.178764006815,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
499.103934847169,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
0.635567243081184,4480.38265365706,560,3,2,"Stagnation in Nelder-Mead"
