index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Zeta
3960,13219313,1,132177,Absent,41,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,18,0.9125,27.0,1.0,53.0,0.0,0.609375,RS,,,,,,1,0.3
3964,13219313,3,132177,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,5,64,0.9125,32.0,0.2826086956521739,46.0,0.0,0.5,LEFT,0.9125,1.0,0.0,14,RS,1,0.3
3968,13219313,5,132177,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,-12,0.9,32.0,0.3333333333333333,48.0,0.050724637681159424,0.5,DOWN,0.9125,0.2826086956521739,0.0,14,LEFT,1,0.3
3972,13219313,7,132177,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,47,1.0,28.0,0.30434782608695654,64.0,0.050724637681159424,1.0,OUT,0.9,0.3333333333333333,0.050724637681159424,16,DOWN,1,0.3
3974,13219313,8,132177,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,79,1.0,28.0,1.0,64.0,0.028985507246376774,1.0,OUT,1.0,0.30434782608695654,0.050724637681159424,0,OUT,1,0.3
3978,13219313,10,132177,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,143,1.0,28.0,1.0,64.0,0.028985507246376774,1.0,OUT,1.0,1.0,0.028985507246376774,0,OUT,1,0.3
3986,13219313,14,132177,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,45,0.9,32.0,0.30434782608695654,48.0,0.055652173913043446,0.5,RIGHT,1.0,1.0,0.028985507246376774,0,OUT,1,0.3
3988,13219313,15,132177,Absent,34,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1.0,0,60,0.89375,29.0,0.2978723404255319,48.0,0.055652173913043446,0.484375,RS,0.9,0.30434782608695654,0.055652173913043446,16,RIGHT,1,0.3
3992,13219313,17,132177,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,3,103,0.9125,32.0,0.38636363636363635,46.0,0.0,0.5,DOWN,0.89375,0.2978723404255319,0.055652173913043446,17,RS,1,0.3
3998,13219313,20,132177,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,5,85,0.9125,32.0,0.3333333333333333,46.0,0.0,0.5,LEFT,0.9125,0.38636363636363635,0.0,14,DOWN,1,0.3
