"par","value","feval","restarts","convergence","message"
0.0553341413130878,5511.04390933247,746,0,0,"Successful convergence"
0.0554390411422208,5511.04390933247,746,0,0,"Successful convergence"
0.0344949332849093,5511.04390933247,746,0,0,"Successful convergence"
0.0999999999997648,5511.04390933247,746,0,0,"Successful convergence"
539.173921861889,5511.04390933247,746,0,0,"Successful convergence"
499.000576893312,5511.04390933247,746,0,0,"Successful convergence"
19.954597084909,5511.04390933247,746,0,0,"Successful convergence"
22.0594897317071,5511.04390933247,746,0,0,"Successful convergence"
499.998686886869,5511.04390933247,746,0,0,"Successful convergence"
0.999999999801161,5511.04390933247,746,0,0,"Successful convergence"
