index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Alpha
2572,10145586,27,101462,Absent,36,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,22,10,Unicorn_Absent,-1,-1.0,0,170,0.9375,25.0,0.29545454545454547,43.0,0.08916666666666667,0.515625,RS,0.9,0.1388888888888889,0.08916666666666667,16,DOWN,0.075,0
2580,10145586,31,101462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,185,1.0,0.0,0.0,32.0,0.3125,0.5,NOTHING,0.9375,0.29545454545454547,0.08916666666666667,10,RS,0.075,0
2584,10145586,33,101462,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32,64,Unicorn_Absent,-1,-1.0,1,185,0.6,64.0,0.0,64.0,0.3125,0.0,ALL,1.0,0.0,0.3125,0,NOTHING,0.075,0
2592,10145586,37,101462,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,4,181,0.8875,32.0,0.5,50.0,0.828125,0.5,UP,0.6,0.0,0.3125,64,ALL,0.075,0
2594,10145586,38,101462,Absent,49,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,16,16,Unicorn_Absent,-1,-1.0,0,197,0.9,30.0,0.34782608695652173,46.0,0.828125,0.46875,RS,0.8875,0.5,0.828125,18,UP,0.075,0
2598,10145586,40,101462,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,228,0.8,32.0,0.34782608695652173,64.0,0.8809523809523809,0.5,UP,0.9,0.34782608695652173,0.828125,16,RS,0.075,0
2602,10145586,42,101462,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,4,289,0.98125,32.0,1.0,35.0,0.8809523809523809,0.5,UP,0.8,0.34782608695652173,0.8809523809523809,32,UP,0.075,0
2606,10145586,44,101462,Absent,18,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,0,338,0.9625,13.0,0.18421052631578946,36.0,1.0,0.46875,RS,0.98125,1.0,0.8809523809523809,3,UP,0.075,0
2608,10145586,45,101462,Absent,18,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1.0,0,362,0.95,13.0,1.0,41.0,1.0,0.515625,RS,0.9625,0.18421052631578946,1.0,6,RS,0.075,0
2612,10145586,47,101462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,426,1.0,0.0,0.0,14.0,0.16545893719806765,0.21875,NOTHING,0.95,1.0,1.0,8,RS,0.075,0
2620,10145586,51,101462,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,8,423,0.825,28.0,0.0,64.0,0.16545893719806765,0.5625,OUT,1.0,0.0,0.16545893719806765,0,NOTHING,0.075,0
2622,10145586,52,101462,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,455,1.0,32.0,0.30434782608695654,64.0,0.008893280632411071,1.0,LEFT,0.825,0.0,0.16545893719806765,28,OUT,0.075,0
2626,10145586,54,101462,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,485,0.8,64.0,0.5,64.0,0.008893280632411071,0.5,ALL,1.0,0.30434782608695654,0.008893280632411071,0,LEFT,0.075,0
2634,10145586,58,101462,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,605,1.0,2.0,0.03125,34.0,0.30434782608695654,0.53125,RS,0.8,0.5,0.008893280632411071,32,ALL,0.075,0
2531,10145586,6,558657,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,47,1.0,32.0,1.0,32.0,0.30434782608695654,0.5,LEFT,,,,,,0.075,0
2533,10145586,7,558657,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,79,1.0,32.0,0.3333333333333333,32.0,0.5,0.5,UP,1.0,1.0,0.30434782608695654,0,LEFT,0.075,0
2535,10145586,8,558657,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,97,0.9125,28.0,0.30434782608695654,46.0,0.5,0.5,OUT,1.0,0.3333333333333333,0.5,0,UP,0.075,0
2537,10145586,9,558657,Absent,44,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,11,21,Unicorn_Absent,-1,-1.0,9,108,0.86875,30.0,0.28888888888888886,50.0,0.0625,0.453125,,0.9125,0.30434782608695654,0.5,14,OUT,0.075,0
2545,10145586,13,558657,Absent,51,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,16,16,Unicorn_Absent,-1,-1.0,9,-72,0.9,33.0,0.23529411764705882,49.0,0.0625,0.515625,,0.86875,0.28888888888888886,0.0625,21,,0.075,0
2549,10145586,15,558657,Absent,34,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,17,15,Unicorn_Absent,-1,-1.0,9,-35,0.90625,28.0,0.2708333333333333,49.0,0.012173913043478257,0.53125,,0.9,0.23529411764705882,0.0625,16,,0.075,0
2551,10145586,16,558657,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,1,-12,0.94375,64.0,0.4375,64.0,0.012173913043478257,0.859375,ALL,0.90625,0.2708333333333333,0.012173913043478257,15,,0.075,0
2553,10145586,17,558657,Absent,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,29,3,Unicorn_Absent,-1,-1.0,9,17,0.98125,11.0,0.171875,17.0,0.15217391304347827,0.21875,,0.94375,0.4375,0.012173913043478257,9,ALL,0.075,0
2555,10145586,18,558657,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,7,44,0.96875,36.0,0.11904761904761904,40.0,0.15217391304347827,0.546875,IN,0.98125,0.171875,0.15217391304347827,3,,0.075,0
2557,10145586,19,558657,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,8,72,0.975,28.0,0.0,33.0,0.90625,0.453125,OUT,0.96875,0.11904761904761904,0.15217391304347827,5,IN,0.075,0
2571,10145586,26,558657,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,148,0.9,32.0,0.30434782608695654,48.0,0.90625,0.5,RIGHT,0.975,0.0,0.90625,4,OUT,0.075,0
2573,10145586,27,558657,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,22,10,Unicorn_Absent,-1,-1.0,8,170,0.9375,28.0,0.30434782608695654,43.0,0.12360446570972886,0.515625,OUT,0.9,0.30434782608695654,0.90625,16,RIGHT,0.075,0
2581,10145586,31,558657,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,185,1.0,32.0,0.30434782608695654,32.0,0.12360446570972886,0.5,LEFT,0.9375,0.30434782608695654,0.12360446570972886,10,OUT,0.075,0
2585,10145586,33,558657,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32,64,Unicorn_Absent,-1,-1.0,1,185,0.6,64.0,0.5,64.0,0.6170212765957447,0.0,ALL,1.0,0.30434782608695654,0.12360446570972886,0,LEFT,0.075,0
2593,10145586,37,558657,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,181,0.8875,36.0,0.5625,50.0,0.6170212765957447,0.5,IN,0.6,0.5,0.6170212765957447,64,ALL,0.075,0
2595,10145586,38,558657,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,197,0.9,32.0,0.36,46.0,0.3157894736842105,0.46875,LEFT,0.8875,0.5625,0.6170212765957447,18,IN,0.075,0
2599,10145586,40,558657,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,228,0.8,64.0,0.5,64.0,0.3157894736842105,0.5,ALL,0.9,0.36,0.3157894736842105,16,LEFT,0.075,0
2603,10145586,42,558657,Absent,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,289,0.98125,6.0,0.09375,35.0,0.21875,0.5,,0.8,0.5,0.3157894736842105,32,ALL,0.075,0
2607,10145586,44,558657,Absent,39,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,26,6,Unicorn_Absent,-1,-1.0,9,338,0.9625,29.0,0.06060606060606061,36.0,0.21875,0.46875,,0.98125,0.09375,0.21875,3,,0.075,0
2609,10145586,45,558657,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,7,362,0.95,36.0,0.3829787234042553,41.0,0.19565217391304346,0.515625,IN,0.9625,0.06060606060606061,0.21875,6,,0.075,0
2613,10145586,47,558657,Absent,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,426,1.0,14.0,0.3157894736842105,14.0,0.19565217391304346,0.21875,,0.95,0.3829787234042553,0.19565217391304346,8,IN,0.075,0
2621,10145586,51,558657,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,1,423,0.825,64.0,0.21875,64.0,0.16666666666666669,0.5625,ALL,1.0,0.3157894736842105,0.19565217391304346,0,,0.075,0
2623,10145586,52,558657,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,455,1.0,32.0,0.5,64.0,0.16666666666666669,1.0,RIGHT,0.825,0.21875,0.16666666666666669,28,ALL,0.075,0
2627,10145586,54,558657,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,485,0.8,32.0,0.3333333333333333,64.0,0.03125,0.5,DOWN,1.0,0.5,0.16666666666666669,0,RIGHT,0.075,0
2635,10145586,58,558657,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,605,1.0,32.0,0.0,34.0,0.03125,0.53125,UP,0.8,0.3333333333333333,0.03125,32,DOWN,0.075,0
5042,13919778,2,139137,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-44,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,,,,,,0.075,0
5046,13919778,4,139137,Absent,51,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,0,-5,0.89375,37.0,0.0,52.0,0.0,0.546875,RS,1.0,1.0,0.0,0,NOTHING,0.075,0
5048,13919778,5,139137,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,-5,0.8,32.0,0.40816326530612246,32.0,1.0,0.0,DOWN,0.89375,0.0,0.0,17,RS,0.075,0
5052,13919778,7,139137,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,-76,0.8,32.0,1.0,32.0,1.0,0.0,DOWN,0.8,0.40816326530612246,1.0,32,DOWN,0.075,0
5058,13919778,10,139137,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,4,-102,0.975,32.0,0.0,39.0,0.40816326530612246,0.546875,UP,0.8,1.0,1.0,32,DOWN,0.075,0
5062,13919778,12,139137,Absent,15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,0,-140,0.9875,13.0,0.15384615384615385,22.0,0.40816326530612246,0.3125,RS,0.975,0.0,0.40816326530612246,4,UP,0.075,0
