"par","value","feval","restarts","convergence","message"
0.0696864254772663,10000,11,0,0,"Successful convergence"
0.0260784245328978,10000,11,0,0,"Successful convergence"
0.0657144053373486,10000,11,0,0,"Successful convergence"
0.0375785381766036,10000,11,0,0,"Successful convergence"
737.49092919752,10000,11,0,0,"Successful convergence"
499.887253007852,10000,11,0,0,"Successful convergence"
10.2898282557726,10000,11,0,0,"Successful convergence"
683.664568001404,10000,11,0,0,"Successful convergence"
499.091405628482,10000,11,0,0,"Successful convergence"
0.148396573262289,10000,11,0,0,"Successful convergence"
