index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
0,1656150178,2,165617,Present,16,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,0,Unicorn_Present,5,6.0,0,Unicorn_Present,RS,64,1.0,14,0.14285714285714285,28.0,0.14285714285714285,0.4375,,,,,RS
0,1656150178,3,165617,Present,13,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,0,Unicorn_Present,4,7.0,0,Unicorn_Present,RS,96,1.0,12,0.8571428571428571,25.0,0.07142857142857151,0.390625,1.0,0.14285714285714285,0.14285714285714285,0.0,RS
0,1656150178,4,165617,Present,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Present,2,5.0,0,Unicorn_Absent,RS,125,0.98125,10,0.0,24.0,0.15384615384615385,0.328125,1.0,0.8571428571428571,0.07142857142857151,0.0,RS
0,1656150178,5,165617,Absent,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,157,1.0,10,1.0,10.0,1.0,0.15625,0.98125,0.0,0.15384615384615385,3.0,RS
0,1656150178,6,165617,Present,19,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,32,0,Unicorn_Present,5,2.0,0,Unicorn_Absent,RS,189,1.0,18,0.037037037037037035,18.0,0.962962962962963,0.28125,1.0,1.0,1.0,0.0,RS
0,1656150178,7,165617,Absent,46,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,221,1.0,35,0.2619047619047619,35.0,0.7380952380952381,0.546875,1.0,0.037037037037037035,0.962962962962963,0.0,RS
0,1656150178,8,165617,Absent,46,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,-64,0,Unicorn_Present,0,6.0,0,Unicorn_Absent,RS,157,0.4,35,1.0,35.0,0.0,0.546875,1.0,0.2619047619047619,0.7380952380952381,0.0,NOTHING
0,1656150178,9,165617,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,189,1.0,0,0.0,36.0,0.0,0.5625,0.4,1.0,0.0,0.0,NOTHING
0,1656150178,10,165617,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,221,1.0,0,1.0,28.0,0.6666666666666667,0.4375,1.0,0.0,0.0,0.0,NOTHING
0,1656150178,11,165617,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,253,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.6666666666666667,0.0,NOTHING
0,1656150178,12,165617,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,7.0,2,Unicorn_Absent,NOTHING,285,1.0,0,1.0,20.0,0.8,0.3125,1.0,1.0,0.0,0.0,NOTHING
0,1656150178,13,165617,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,317,1.0,0,1.0,38.0,0.4736842105263158,0.59375,1.0,1.0,0.8,0.0,NOTHING
0,1656150178,14,165617,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,6,3.0,2,Unicorn_Absent,NOTHING,253,0.4,0,1.0,38.0,0.0,0.59375,1.0,1.0,0.4736842105263158,0.0,RS
0,1656150178,15,165617,Absent,29,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,10,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,263,0.8625,22,0.0,64.0,0.59375,0.65625,0.4,1.0,0.0,0.0,RS
0,1656150178,16,165617,Absent,37,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,282,0.91875,27,0.225,46.0,0.275,0.515625,0.8625,0.0,0.59375,22.0,IN
