index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
0,3241793606,2,93606,Absent,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-66,2,Unicorn_Present,2,1.0,9,Unicorn_Present,RS,-37,0.3875,7,0.2222222222222222,35.0,0.09064327485380116,0.515625,,,,,RS
0,3241793606,3,93606,Present,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,7,1.0,9,Unicorn_Absent,RS,-5,1.0,9,0.14285714285714285,20.0,0.02857142857142858,0.3125,0.3875,0.2222222222222222,0.09064327485380116,2.0,RS
0,3241793606,4,93606,Absent,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,25,7,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,20,0.95625,12,0.10526315789473684,32.0,0.30214424951267055,0.390625,1.0,0.14285714285714285,0.02857142857142858,0.0,RS
0,3241793606,5,93606,Absent,47,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,35,0.89375,36,0.14285714285714285,51.0,0.014005602240896364,0.53125,0.95625,0.10526315789473684,0.30214424951267055,7.0,RS
0,3241793606,6,93606,Present,44,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,16,16,Unicorn_Present,3,1.0,9,Unicorn_Present,RS,51,0.9,35,0.9722222222222222,51.0,0.02777777777777779,0.546875,0.89375,0.14285714285714285,0.014005602240896364,17.0,RS
0,3241793606,7,93606,Absent,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-67,3,Unicorn_Present,3,7.0,9,Unicorn_Absent,RS,-16,0.38125,7,0.05,36.0,0.2833333333333333,0.515625,0.9,0.9722222222222222,0.02777777777777779,16.0,RS
0,3241793606,8,93606,Absent,40,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,5,0.93125,31,0.11764705882352941,45.0,0.14901960784313725,0.53125,0.38125,0.05,0.2833333333333333,3.0,RS
0,3241793606,9,93606,Absent,40,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,26,0.93125,31,1.0,45.0,0.0,0.53125,0.93125,0.11764705882352941,0.14901960784313725,11.0,RS
0,3241793606,10,93606,Absent,40,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,39,0.88125,31,1.0,51.0,0.7450980392156863,0.5,0.93125,1.0,0.0,11.0,RS
0,3241793606,11,93606,Present,36,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,28,4,Unicorn_Present,0,3.0,9,Unicorn_Absent,RS,67,0.975,29,0.9354838709677419,32.0,0.8402457757296466,0.4375,0.88125,1.0,0.7450980392156863,19.0,RS
