index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
0,3121998671,2,312191,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,17,15,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,29,0.90625,32,0.4,46.0,0.0730769230769231,0.484375,,,,,NOTHING
0,3121998671,3,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,61,1.0,0,0.0,35.0,0.28,0.546875,0.90625,0.4,0.0730769230769231,15.0,NOTHING
0,3121998671,4,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,93,1.0,0,1.0,35.0,0.0,0.546875,1.0,0.0,0.28,0.0,NOTHING
0,3121998671,5,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,125,1.0,0,1.0,40.0,0.4693877551020408,0.625,1.0,1.0,0.0,0.0,NOTHING
0,3121998671,6,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,3,2.0,2,Unicorn_Present,NOTHING,61,0.4,0,1.0,11.0,0.8666666666666667,0.171875,1.0,1.0,0.4693877551020408,0.0,ALL
0,3121998671,7,312191,Present,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-4,36,Unicorn_Present,7,6.0,1,Unicorn_Absent,ALL,57,0.775,56,0.0,56.0,0.11904761904761904,0.3125,0.4,1.0,0.8666666666666667,0.0,LEFT
0,3121998671,8,312191,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,86,0.98125,32,0.4666666666666667,36.0,0.33508771929824566,0.515625,0.775,0.0,0.11904761904761904,36.0,NOTHING
0,3121998671,9,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,118,1.0,0,0.0,32.0,0.08333333333333333,0.5,0.98125,0.4666666666666667,0.33508771929824566,3.0,NOTHING
0,3121998671,10,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,150,1.0,0,1.0,32.0,0.0,0.5,1.0,0.0,0.08333333333333333,0.0,NOTHING
0,3121998671,11,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,182,1.0,0,1.0,25.0,0.7608695652173914,0.390625,1.0,1.0,0.0,0.0,NOTHING
0,3121998671,12,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,214,1.0,0,1.0,38.0,0.6595744680851063,0.59375,1.0,1.0,0.7608695652173914,0.0,NOTHING
0,3121998671,13,312191,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,4,4.0,2,Unicorn_Present,NOTHING,246,1.0,0,1.0,17.0,0.8297872340425532,0.265625,1.0,1.0,0.6595744680851063,0.0,NOTHING
0,3121998671,14,312191,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,0,2.0,2,Unicorn_Present,NOTHING,278,1.0,0,1.0,8.0,0.5294117647058824,0.125,1.0,1.0,0.8297872340425532,0.0,NOTHING
0,3121998671,15,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,7,3.0,2,Unicorn_Present,NOTHING,214,0.4,0,1.0,26.0,0.6923076923076923,0.40625,1.0,1.0,0.5294117647058824,0.0,ALL
0,3121998671,16,312191,Present,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Present,7,4.0,1,Unicorn_Present,ALL,228,0.8875,40,0.0,48.0,1.0,0.46875,0.4,1.0,0.6923076923076923,0.0,RS
0,3121998671,17,312191,Present,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,2,4.0,0,Unicorn_Present,RS,260,1.0,3,0.075,6.0,0.075,0.09375,0.8875,0.0,1.0,18.0,RS
0,3121998671,18,312191,Present,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,31,1,Unicorn_Present,7,2.0,0,Unicorn_Present,RS,291,0.99375,9,0.0,18.0,0.3,0.265625,1.0,0.075,0.075,0.0,RS
0,3121998671,19,312191,Absent,58,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,-85,21,Unicorn_Present,4,1.0,0,Unicorn_Absent,RS,206,0.26875,41,0.21951219512195122,52.0,0.09298780487804878,0.484375,0.99375,0.0,0.3,1.0,RS
0,3121998671,20,312191,Absent,18,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,223,0.90625,15,0.19148936170212766,64.0,0.30851063829787234,0.765625,0.26875,0.21951219512195122,0.09298780487804878,21.0,RS
0,3121998671,21,312191,Absent,18,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,249,0.9625,15,1.0,37.0,0.5625,0.484375,0.90625,0.19148936170212766,0.30851063829787234,15.0,RS
0,3121998671,22,312191,Absent,18,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-69,5,Unicorn_Present,5,2.0,0,Unicorn_Present,RS,180,0.36875,15,1.0,42.0,0.6956521739130435,0.578125,0.9625,1.0,0.5625,6.0,RS
0,3121998671,23,312191,Absent,18,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-73,9,Unicorn_Present,3,7.0,0,Unicorn_Absent,RS,107,0.34375,15,1.0,42.0,0.64,0.515625,0.36875,1.0,0.6956521739130435,5.0,NOTHING
0,3121998671,24,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,139,1.0,0,0.0,32.0,0.36,0.5,0.34375,1.0,0.64,9.0,NOTHING
0,3121998671,25,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,171,1.0,0,1.0,32.0,0.0,0.5,1.0,0.0,0.36,0.0,NOTHING
0,3121998671,26,312191,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,3,4.0,2,Unicorn_Present,NOTHING,203,1.0,0,1.0,20.0,0.375,0.3125,1.0,1.0,0.0,0.0,NOTHING
0,3121998671,27,312191,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,7,5.0,2,Unicorn_Absent,NOTHING,139,0.4,0,1.0,32.0,0.375,0.5,1.0,1.0,0.375,0.0,RS
0,3121998671,28,312191,Absent,61,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,11,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,150,0.86875,38,0.0,49.0,0.3333333333333333,0.4375,0.4,1.0,0.375,0.0,RS
0,3121998671,29,312191,Absent,61,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,15,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,165,0.89375,38,1.0,46.0,0.6428571428571428,0.453125,0.86875,0.0,0.3333333333333333,21.0,RS
0,3121998671,30,312191,Absent,61,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,11,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,176,0.86875,38,1.0,54.0,0.7346938775510203,0.515625,0.89375,1.0,0.6428571428571428,17.0,RS
0,3121998671,31,312191,Absent,32,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,16,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,192,0.9,26,0.3333333333333333,42.0,0.019607843137254943,0.40625,0.86875,1.0,0.7346938775510203,21.0,RS
