Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
731234050,1,4050,Absent,50,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,14,21,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,14,0.8875,,RS,40,,52,,0.484375,,,,,,RS,OUT
731234050,2,4050,Absent,42,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,-76,17,Unicorn_Present,0,6.0,9,Unicorn_Present,-62,0.325,18.0,RS,31,0.42,50,0.011836734693877526,0.515625,14.0,0.8875,,,RS,OUT,RS
731234050,3,4050,Present,17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,27,10,Unicorn_Present,0,5.0,8,Unicorn_Present,-35,0.96875,12.0,OUT,28,0.3111111111111111,51,0.01581196581196581,0.640625,-76.0,0.325,0.42,0.011836734693877526,RS,RS,LEFT
731234050,4,4050,Present,15,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,30,19,Unicorn_Present,1,6.0,9,Unicorn_Absent,-5,0.9875,5.0,RS,29,0.29545454545454547,51,0.10077186963979418,0.5,27.0,0.96875,0.3111111111111111,0.01581196581196581,OUT,LEFT,RS
731234050,5,4050,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,-5,0.8,2.0,LEFT,32,0.2978723404255319,64,0.3427526595744681,0.5,30.0,0.9875,0.29545454545454547,0.10077186963979418,RS,RS,RS
731234050,6,4050,Absent,49,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,18,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,13,0.9125,32.0,RS,34,0.43478260869565216,45,0.03396739130434784,0.40625,0.0,0.8,0.2978723404255319,0.3427526595744681,LEFT,RS,RS
731234050,7,4050,Present,13,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,32,0,Unicorn_Present,3,2.0,9,Unicorn_Present,45,1.0,14.0,RS,38,0.3333333333333333,38,0.3333333333333333,0.59375,18.0,0.9125,0.43478260869565216,0.03396739130434784,RS,RS,NOTHING
731234050,8,4050,Present,24,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,32,0,Unicorn_Present,7,5.0,9,Unicorn_Absent,77,1.0,0.0,RS,30,0.2830188679245283,30,0.7169811320754718,0.46875,32.0,1.0,0.3333333333333333,0.3333333333333333,RS,NOTHING,NOTHING
731234050,9,4050,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,109,1.0,0.0,NOTHING,0,0.0,0,1.0,0.0,32.0,1.0,0.2830188679245283,0.7169811320754718,RS,NOTHING,UP
731234050,10,4050,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,3,7.0,2,Unicorn_Absent,45,0.4,0.0,NOTHING,0,1.0,0,0.0,0.0,32.0,1.0,0.0,1.0,NOTHING,UP,RS
731234050,11,4050,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,60,0.89375,0.0,UP,32,0.0,48,0.0,0.453125,-64.0,0.4,1.0,0.0,NOTHING,RS,RIGHT
731234050,12,4050,Absent,56,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,14,27,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,74,0.8875,17.0,RS,42,0.37037037037037035,51,0.0049857549857549865,0.375,15.0,0.89375,0.0,0.0,UP,RIGHT,DOWN
731234050,13,4050,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,89,0.89375,18.0,RIGHT,32,0.39622641509433965,47,0.1369671558350804,0.46875,14.0,0.8875,0.37037037037037035,0.0049857549857549865,RS,DOWN,RS
731234050,14,4050,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-64,0,Unicorn_Present,4,0.0,3,Unicorn_Present,25,0.4,17.0,DOWN,32,0.3333333333333333,32,0.3333333333333333,0.5,15.0,0.89375,0.39622641509433965,0.1369671558350804,RIGHT,RS,RS
731234050,15,4050,Present,8,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,32,14,Unicorn_Present,6,4.0,9,Unicorn_Present,57,1.0,0.0,RS,31,0.3404255319148936,44,0.3404255319148936,0.46875,-64.0,0.4,0.3333333333333333,0.3333333333333333,DOWN,RS,ALL
731234050,16,4050,Present,8,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,32,0,Unicorn_Present,0,2.0,9,Unicorn_Absent,89,1.0,0.0,RS,32,0.3404255319148936,32,0.3404255319148936,0.5,32.0,1.0,0.3404255319148936,0.3404255319148936,RS,ALL,ALL
731234050,17,4050,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,121,1.0,0.0,ALL,64,0.5,64,0.5,1.0,32.0,1.0,0.3404255319148936,0.3404255319148936,RS,ALL,ALL
731234050,18,4050,Present,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Present,1,0.0,1,Unicorn_Present,153,1.0,0.0,ALL,64,1.0,64,0.0,1.0,32.0,1.0,0.5,0.5,ALL,ALL,ALL
731234050,19,4050,Present,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Present,6,5.0,1,Unicorn_Absent,185,1.0,0.0,ALL,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
