Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
962578594,1,9625,Absent,42,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,-82,11,Unicorn_Present,7,3.0,0,Unicorn_Present,-82,0.2875,,RS,24,,42,,0.484375,,,0.225,,,RS,NOTHING
962578594,2,9625,Absent,52,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,-84,11,Unicorn_Present,1,7.0,0,Unicorn_Absent,-166,0.275,18.0,RS,25,0.225,42,0.10058139534883723,0.484375,-82.0,0.2875,0.0,,RS,NOTHING,NOTHING
962578594,3,9625,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,-134,1.0,20.0,NOTHING,0,0.0,25,0.15217391304347827,0.390625,-84.0,0.275,1.0,0.10058139534883723,RS,NOTHING,NOTHING
962578594,4,9625,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,-102,1.0,0.0,NOTHING,0,1.0,28,0.7674418604651163,0.4375,32.0,1.0,1.0,0.15217391304347827,NOTHING,NOTHING,NOTHING
962578594,5,9625,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,-70,1.0,0.0,NOTHING,0,1.0,17,0.9024390243902439,0.265625,32.0,1.0,1.0,0.7674418604651163,NOTHING,NOTHING,RS
962578594,6,9625,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,3,4.0,2,Unicorn_Absent,-134,0.4,0.0,NOTHING,0,1.0,28,0.875,0.4375,32.0,1.0,0.0,0.9024390243902439,NOTHING,RS,RS
962578594,7,9625,Absent,43,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,16,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-118,0.9,0.0,RS,25,0.0,42,0.27906976744186046,0.5,-64.0,0.4,0.25,0.875,NOTHING,RS,RS
962578594,8,9625,Present,39,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,18,12,Unicorn_Present,4,7.0,0,Unicorn_Present,-100,0.9125,16.0,RS,30,0.25,40,0.15000000000000002,0.4375,16.0,0.9,0.35714285714285715,0.27906976744186046,RS,RS,RS
962578594,9,9625,Present,16,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,29,16,Unicorn_Present,0,4.0,0,Unicorn_Present,-71,0.98125,14.0,RS,27,0.35714285714285715,41,0.11904761904761907,0.390625,18.0,0.9125,0.3181818181818182,0.15000000000000002,RS,RS,RS
962578594,10,9625,Present,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,32,12,Unicorn_Present,2,0.0,0,Unicorn_Absent,-39,1.0,3.0,RS,31,0.3181818181818182,43,0.0318181818181818,0.484375,29.0,0.98125,0.27906976744186046,0.11904761904761907,RS,RS,RS
962578594,11,9625,Absent,40,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,20,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-19,0.925,0.0,RS,24,0.27906976744186046,41,0.06478405315614619,0.484375,32.0,1.0,0.22857142857142856,0.0318181818181818,RS,RS,RS
962578594,12,9625,Present,14,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,28,13,Unicorn_Present,0,4.0,0,Unicorn_Absent,9,0.975,12.0,RS,19,0.22857142857142856,43,0.13313069908814593,0.46875,20.0,0.925,0.15384615384615385,0.06478405315614619,RS,RS,RS
962578594,13,9625,Absent,54,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,22,0.88125,4.0,RS,26,0.15384615384615385,43,0.25,0.375,28.0,0.975,0.3,0.13313069908814593,RS,RS,RS
962578594,14,9625,Present,20,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,28,12,Unicorn_Present,0,6.0,0,Unicorn_Present,50,0.975,19.0,RS,26,0.3,41,0.06956521739130433,0.453125,13.0,0.88125,0.24390243902439024,0.25,RS,RS,RS
962578594,15,9625,Present,42,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,17,9,Unicorn_Present,3,0.0,0,Unicorn_Absent,67,0.90625,4.0,RS,25,0.24390243902439024,37,0.019255455712451852,0.4375,28.0,0.975,0.3142857142857143,0.06956521739130433,RS,RS,RS
962578594,16,9625,Absent,46,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,12,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,79,0.875,15.0,RS,21,0.3142857142857143,38,0.044015444015443994,0.453125,17.0,0.90625,0.23529411764705882,0.019255455712451852,RS,RS,RS
962578594,17,9625,Present,42,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,15,3,Unicorn_Present,1,0.0,0,Unicorn_Present,94,0.89375,20.0,RS,21,0.23529411764705882,34,0.10015898251192368,0.484375,12.0,0.875,0.17142857142857143,0.044015444015443994,RS,RS,RS
962578594,18,9625,Absent,51,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,-84,9,Unicorn_Present,0,3.0,0,Unicorn_Present,10,0.275,17.0,RS,20,0.17142857142857143,37,0.02857142857142858,0.4375,15.0,0.89375,0.2571428571428571,0.10015898251192368,RS,RS,ALL
962578594,19,9625,Present,5,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,32,8,Unicorn_Present,6,1.0,0,Unicorn_Present,42,1.0,20.0,RS,24,0.2571428571428571,41,0.017857142857142905,0.515625,-84.0,0.275,0.375,0.02857142857142858,RS,ALL,ALL
