Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1139074080,1,11390,Absent,54,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,-80,6,Unicorn_Present,1,3.0,0,Unicorn_Present,-80,0.3,,RS,26,,36,,0.46875,,,0.21428571428571427,,,RS,RS
1139074080,2,11390,Absent,41,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,-81,8,Unicorn_Present,6,5.0,0,Unicorn_Absent,-161,0.29375,16.0,RS,25,0.21428571428571427,41,0.0021645021645021467,0.515625,-80.0,0.3,0.2558139534883721,,RS,RS,RS
1139074080,3,11390,Absent,45,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,13,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-148,0.88125,17.0,RS,29,0.2558139534883721,51,0.023255813953488358,0.65625,-81.0,0.29375,0.17073170731707318,0.0021645021645021467,RS,RS,RS
1139074080,4,11390,Absent,45,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,16,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-132,0.9,19.0,RS,19,0.17073170731707318,40,0.11187698833510071,0.515625,13.0,0.88125,0.12903225806451613,0.023255813953488358,RS,RS,RS
1139074080,5,11390,Absent,54,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,7,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-125,0.84375,16.0,RS,16,0.12903225806451613,39,0.06661991584852736,0.546875,16.0,0.9,0.21212121212121213,0.11187698833510071,RS,RS,RS
1139074080,6,11390,Present,5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,32,7,Unicorn_Present,3,2.0,0,Unicorn_Present,-93,1.0,25.0,RS,24,0.21212121212121213,36,0.14081996434937613,0.453125,7.0,0.84375,0.175,0.06661991584852736,RS,RS,RS
1139074080,7,11390,Present,26,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,25,7,Unicorn_Present,3,2.0,0,Unicorn_Present,-68,0.95625,0.0,RS,23,0.175,35,0.08928571428571427,0.4375,32.0,1.0,0.2,0.14081996434937613,RS,RS,RS
1139074080,8,11390,Present,3,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,32,14,Unicorn_Present,6,7.0,0,Unicorn_Present,-36,1.0,7.0,RS,25,0.2,42,0.15135135135135136,0.4375,25.0,0.95625,0.23684210526315788,0.08928571428571427,RS,RS,RS
1139074080,9,11390,Present,5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,31,8,Unicorn_Present,4,1.0,0,Unicorn_Present,-5,0.99375,0.0,RS,22,0.23684210526315788,39,0.035885167464114825,0.484375,32.0,1.0,0.1951219512195122,0.15135135135135136,RS,RS,RS
1139074080,10,11390,Present,24,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,23,9,Unicorn_Present,2,4.0,0,Unicorn_Absent,18,0.94375,1.0,RS,27,0.1951219512195122,41,0.03564727954971858,0.5,31.0,0.99375,0.38235294117647056,0.035885167464114825,RS,RS,RS
