Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
173149696,1,9696,Absent,58,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,16,0.9,,RS,30,,41,,0.453125,,,0.35,,,RS,IN
173149696,2,9696,Absent,47,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,13,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,29,0.88125,16.0,RS,24,0.35,39,0.10675675675675672,0.484375,16.0,0.9,0.2765957446808511,,RS,IN,IN
173149696,3,9696,Present,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,16,Unicorn_Present,1,1.0,7,Unicorn_Present,61,1.0,19.0,IN,36,0.2765957446808511,45,0.02070155261644624,0.453125,13.0,0.88125,1.0,0.10675675675675672,RS,IN,RS
173149696,4,9696,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-90,11,Unicorn_Present,2,7.0,7,Unicorn_Absent,-29,0.2375,0.0,IN,36,1.0,46,0.7567567567567568,0.546875,32.0,1.0,0.24444444444444444,0.02070155261644624,IN,RS,RS
173149696,5,9696,Absent,53,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,-15,0.8875,26.0,RS,20,0.24444444444444444,37,0.039316239316239315,0.4375,-90.0,0.2375,0.22857142857142856,0.7567567567567568,IN,RS,RS
173149696,6,9696,Absent,43,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,17,5,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,2,0.90625,18.0,RS,23,0.22857142857142856,34,0.006722689075630256,0.453125,14.0,0.8875,0.225,0.039316239316239315,RS,RS,RS
173149696,7,9696,Absent,43,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,12,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,14,0.875,15.0,RS,26,0.225,41,0.06875,0.546875,17.0,0.90625,0.2972972972972973,0.006722689075630256,RS,RS,RS
173149696,8,9696,Present,34,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,19,7,Unicorn_Present,3,4.0,9,Unicorn_Absent,33,0.91875,20.0,RS,22,0.2972972972972973,38,0.13940256045519206,0.484375,12.0,0.875,0.4,0.06875,RS,RS,RS
173149696,9,9696,Absent,44,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,11,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,44,0.86875,13.0,RS,27,0.4,40,0.24615384615384617,0.484375,19.0,0.91875,0.27906976744186046,0.13940256045519206,RS,RS,RS
173149696,10,9696,Absent,48,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,12,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,56,0.875,21.0,RS,28,0.27906976744186046,41,0.094859241126071,0.484375,11.0,0.86875,0.1794871794871795,0.24615384615384617,RS,RS,RS
